benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
gpt2_manual_none,sequential,numactl,torch,default,1,1,5,8,64.99846989783272
gpt2_manual_none,sequential,numactl,torch,default,1,1,6,8,114.33613206083253
gpt2_manual_none,sequential,numactl,torch,default,1,1,7,8,73.93103723880921
gpt2_manual_none,sequential,numactl,torch,default,1,1,8,8,140.97019621390527
gpt2_manual_none,sequential,numactl,torch,default,1,1,9,8,74.42938690757954
gpt2_manual_none,sequential,numactl,torch,default,1,1,10,8,152.55222322682854
gpt2_manual_none,sequential,numactl,torch,default,1,1,11,8,77.3578651977589
gpt2_manual_none,sequential,numactl,torch,default,1,1,12,8,161.12891837875915
gpt2_manual_none,sequential,numactl,torch,default,1,1,13,8,73.04991514974374
gpt2_manual_none,sequential,numactl,torch,default,1,1,14,8,166.69825904284744
gpt2_manual_none,sequential,numactl,torch,default,1,1,15,8,72.23919729882314
gpt2_manual_none,sequential,numactl,torch,default,1,1,16,8,180.3870098942891
gpt2_manual_none,sequential,numactl,torch,default,1,1,1,16,31.22497295913346
gpt2_manual_none,sequential,numactl,torch,default,1,1,2,16,62.81839741772038
gpt2_manual_none,sequential,numactl,torch,default,1,1,3,16,70.33345735197629
gpt2_manual_none,sequential,numactl,torch,default,1,1,4,16,116.07804477188635
gpt2_manual_none,sequential,numactl,torch,default,1,1,5,16,90.56861213156527
gpt2_manual_none,sequential,numactl,torch,default,1,1,6,16,130.9322254823384
gpt2_manual_none,sequential,numactl,torch,default,1,1,7,16,111.49325047193516
gpt2_manual_none,sequential,numactl,torch,default,1,1,8,16,178.5778876299336
gpt2_manual_none,sequential,numactl,torch,default,1,1,9,16,119.69805258328147
gpt2_manual_none,sequential,numactl,torch,default,1,1,10,16,164.96926789982024
gpt2_manual_none,sequential,numactl,torch,default,1,1,11,16,126.59377605022885
gpt2_manual_none,sequential,numactl,torch,default,1,1,12,16,203.3724668430291
gpt2_manual_none,sequential,numactl,torch,default,1,1,13,16,121.50056099426018
gpt2_manual_none,sequential,numactl,torch,default,1,1,14,16,178.91210475458018
gpt2_manual_none,sequential,numactl,torch,default,1,1,15,16,127.07091632920012
gpt2_manual_none,sequential,numactl,torch,default,1,1,16,16,218.8312215158402
gpt2_manual_none,sequential,numactl,torch,default,1,1,1,32,37.50712808435373
gpt2_manual_none,sequential,numactl,torch,default,1,1,2,32,69.52892498383035
gpt2_manual_none,sequential,numactl,torch,default,1,1,3,32,94.42494318568545
gpt2_manual_none,sequential,numactl,torch,default,1,1,4,32,132.12378971700912
gpt2_manual_none,sequential,numactl,torch,default,1,1,5,32,120.74312457497497
gpt2_manual_none,sequential,numactl,torch,default,1,1,6,32,162.73133397799631
gpt2_manual_none,sequential,numactl,torch,default,1,1,7,32,145.9025677796639
gpt2_manual_none,sequential,numactl,torch,default,1,1,8,32,215.87212449503548
gpt2_manual_none,sequential,numactl,torch,default,1,1,9,32,156.28792195932076
gpt2_manual_none,sequential,numactl,torch,default,1,1,10,32,206.75358809684485
gpt2_manual_none,sequential,numactl,torch,default,1,1,11,32,173.92523931448656
gpt2_manual_none,sequential,numactl,torch,default,1,1,12,32,258.32637251049954
gpt2_manual_none,sequential,numactl,torch,default,1,1,13,32,181.91182210693464
gpt2_manual_none,sequential,numactl,torch,default,1,1,14,32,244.7597958941163
gpt2_manual_none,sequential,numactl,torch,default,1,1,15,32,192.4486336490179
gpt2_manual_none,sequential,numactl,torch,default,1,1,16,32,276.59624792416497
gpt2_manual_none,sequential,numactl,torch,default,1,1,1,64,39.70509812098896
gpt2_manual_none,sequential,numactl,torch,default,1,1,2,64,75.19741550998523
gpt2_manual_none,sequential,numactl,torch,default,1,1,3,64,107.52470774860754
gpt2_manual_none,sequential,numactl,torch,default,1,1,4,64,141.01478512697534
gpt2_manual_none,sequential,numactl,torch,default,1,1,5,64,164.59587352151038
gpt2_manual_none,sequential,numactl,torch,default,1,1,6,64,193.804843529014
gpt2_manual_none,sequential,numactl,torch,default,1,1,7,64,209.2737315229151
gpt2_manual_none,sequential,numactl,torch,default,1,1,8,64,242.02214626202849
gpt2_manual_none,sequential,numactl,torch,default,1,1,9,64,201.39880436914066
gpt2_manual_none,sequential,numactl,torch,default,1,1,10,64,245.8317273291974
gpt2_manual_none,sequential,numactl,torch,default,1,1,11,64,226.07145973047727
gpt2_manual_none,sequential,numactl,torch,default,1,1,12,64,297.4021463863393
gpt2_manual_none,sequential,numactl,torch,default,1,1,13,64,223.3572588442179
gpt2_manual_none,sequential,numactl,torch,default,1,1,14,64,286.6260318227945
gpt2_manual_none,sequential,numactl,torch,default,1,1,15,64,235.06285602533893
gpt2_manual_none,sequential,numactl,torch,default,1,1,16,64,334.3019622997359
gpt2_manual_none,sequential,numactl,torch,default,1,1,1,128,40.494612587634684
gpt2_manual_none,sequential,numactl,torch,default,1,1,2,128,78.00124723736134
gpt2_manual_none,sequential,numactl,torch,default,1,1,3,128,113.91248513592119
gpt2_manual_none,sequential,numactl,torch,default,1,1,4,128,151.50793101983567
gpt2_manual_none,sequential,numactl,torch,default,1,1,5,128,178.36228069483377
gpt2_manual_none,sequential,numactl,torch,default,1,1,6,128,208.80874535652435
gpt2_manual_none,sequential,numactl,torch,default,1,1,7,128,231.77272345760514
gpt2_manual_none,sequential,numactl,torch,default,1,1,8,128,263.67237349712735
gpt2_manual_none,sequential,numactl,torch,default,1,1,9,128,271.21864332366675
gpt2_manual_none,sequential,numactl,torch,default,1,1,10,128,289.10806481969877
gpt2_manual_none,sequential,numactl,torch,default,1,1,11,128,309.10784876215894
gpt2_manual_none,sequential,numactl,torch,default,1,1,12,128,334.41010073894347
gpt2_manual_none,sequential,numactl,torch,default,1,1,13,128,325.1611968597947
gpt2_manual_none,sequential,numactl,torch,default,1,1,14,128,341.29675210083104
gpt2_manual_none,sequential,numactl,torch,default,1,1,15,128,289.77483040098787
gpt2_manual_none,sequential,numactl,torch,default,1,1,16,128,373.8890620352132
gpt2_manual_none,sequential,numactl,torch,default,1,1,1,256,40.54385159773426
gpt2_manual_none,sequential,numactl,torch,default,1,1,2,256,79.04862443940364
gpt2_manual_none,sequential,numactl,torch,default,1,1,3,256,117.40728482394962
gpt2_manual_none,sequential,numactl,torch,default,1,1,4,256,152.001309219807
gpt2_manual_none,sequential,numactl,torch,default,1,1,5,256,181.95772038007868
gpt2_manual_none,sequential,numactl,torch,default,1,1,6,256,213.08787969896588
gpt2_manual_none,sequential,numactl,torch,default,1,1,7,256,235.5114380582605
gpt2_manual_none,sequential,numactl,torch,default,1,1,8,256,268.9917283924094
gpt2_manual_none,sequential,numactl,torch,default,1,1,9,256,275.840798860698
gpt2_manual_none,sequential,numactl,torch,default,1,1,10,256,300.63853166170173
gpt2_manual_none,sequential,numactl,torch,default,1,1,11,256,326.61052887546816
gpt2_manual_none,sequential,numactl,torch,default,1,1,12,256,340.33890396463454
gpt2_manual_none,sequential,numactl,torch,default,1,1,13,256,341.71111006907523
gpt2_manual_none,sequential,numactl,torch,default,1,1,14,256,359.59571610553354
gpt2_manual_none,sequential,numactl,torch,default,1,1,15,256,374.9848904397767
gpt2_manual_none,sequential,numactl,torch,default,1,1,16,256,396.3689558108662
gpt2_manual_none,sequential,numactl,torch,default,1,1,1,512,40.452430060054084
gpt2_manual_none,sequential,numactl,torch,default,1,1,2,512,79.49607278371005
gpt2_manual_none,sequential,numactl,torch,default,1,1,3,512,118.50392871860764
gpt2_manual_none,sequential,numactl,torch,default,1,1,4,512,155.6154992667773
gpt2_manual_none,sequential,numactl,torch,default,1,1,5,512,185.65395915165934
gpt2_manual_none,sequential,numactl,torch,default,1,1,6,512,218.7185622496829
gpt2_manual_none,sequential,numactl,torch,default,1,1,7,512,244.17135383106805
gpt2_manual_none,sequential,numactl,torch,default,1,1,8,512,273.94611132987677
gpt2_manual_none,sequential,numactl,torch,default,1,1,9,512,285.0250447787817
gpt2_manual_none,sequential,numactl,torch,default,1,1,10,512,307.66897307897233
gpt2_manual_none,sequential,numactl,torch,default,1,1,11,512,329.5641019726378
gpt2_manual_none,sequential,numactl,torch,default,1,1,12,512,351.50846608757155
gpt2_manual_none,sequential,numactl,torch,default,1,1,13,512,339.7538492354936
gpt2_manual_none,sequential,numactl,torch,default,1,1,14,512,357.92310423373914
gpt2_manual_none,sequential,numactl,torch,default,1,1,15,512,384.319356850976
gpt2_manual_none,sequential,numactl,torch,default,1,1,16,512,400.2921222077753
gpt2_manual_none,sequential,numactl,torch,default,1,1,1,1024,30.695776356180627
gpt2_manual_none,sequential,numactl,torch,default,1,1,2,1024,58.19543943308911
gpt2_manual_none,sequential,numactl,torch,default,1,1,3,1024,85.26193542181183
gpt2_manual_none,sequential,numactl,torch,default,1,1,4,1024,109.74364498642431
gpt2_manual_none,sequential,numactl,torch,default,1,1,5,1024,133.50485551911277
gpt2_manual_none,sequential,numactl,torch,default,1,1,6,1024,154.3805867310468
gpt2_manual_none,sequential,numactl,torch,default,1,1,7,1024,175.6137105062904
gpt2_manual_none,sequential,numactl,torch,default,1,1,8,1024,193.20928767125173
gpt2_manual_none,sequential,numactl,torch,default,1,1,9,1024,203.70265143786136
gpt2_manual_none,sequential,numactl,torch,default,1,1,10,1024,218.79292461817522
gpt2_manual_none,sequential,numactl,torch,default,1,1,11,1024,233.1442518119143
gpt2_manual_none,sequential,numactl,torch,default,1,1,12,1024,247.80778795381553
gpt2_manual_none,sequential,numactl,torch,default,1,1,13,1024,249.36132244231914
gpt2_manual_none,sequential,numactl,torch,default,1,1,14,1024,257.8652312860979
gpt2_manual_none,sequential,numactl,torch,default,1,1,15,1024,266.88980042087496
gpt2_manual_none,sequential,numactl,torch,default,1,1,16,1024,274.45417600737045
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,1,7.4973093109655675
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,1,11.951813631487461
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,1,17.18048119328604
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,1,23.00695684341766
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,1,25.234850034668387
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,1,27.129113817520405
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,1,30.988786890573472
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,1,33.260028882777924
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,1,32.020903519500834
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,1,34.156486976074056
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,1,36.60097905287677
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,1,35.694071241611205
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,1,36.45824157844283
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,1,36.44910359619222
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,1,36.28509717850301
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,1,37.46175840920617
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,2,16.316829234296378
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,2,24.78295993447824
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,2,20.679747108697484
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,2,41.3886294529119
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,2,22.07739971216322
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,2,48.31221580861188
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,2,22.505390968204836
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,2,60.94701214160341
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,2,21.89817577411891
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,2,59.33547420621674
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,2,20.854394459101453
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,2,64.18167284716846
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,2,20.63927152727801
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,2,67.1090450869424
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,2,19.51936993720162
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,2,71.82993966356946
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,4,25.00162814956543
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,4,40.522780399320716
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,4,35.99770803644992
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,4,68.29968128924578
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,4,40.98576456800969
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,4,76.39590624835898
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,4,42.144455958726205
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,4,98.830687561949
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,4,40.97859603407114
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,4,100.16008205696443
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,4,39.34742935570706
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,4,105.8075293248536
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,4,39.41375806562323
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,4,104.35008635069943
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,4,37.100457545283156
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,4,116.77262743992407
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,8,30.908430166707276
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,8,55.08654261901756
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,8,54.32949675046613
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,8,100.08440896412172
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,8,66.03811698132408
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,8,118.5935353939828
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,8,74.82826284770073
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,8,147.73341553213223
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,8,71.38962887671775
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,8,149.89029521446
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,8,73.5087796122293
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,8,161.17352717409887
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,8,69.39365258096187
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,8,167.22511749176897
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,8,68.94064163350748
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,8,177.05593648145393
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,16,35.77415510227283
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,16,74.16139986117122
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,16,78.05553217829986
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,16,130.42033006626477
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,16,91.70183326485783
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,16,135.57949128357228
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,16,114.96679033344023
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,16,181.8001624933667
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,16,116.24910155152847
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,16,164.0763331961009
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,16,123.32221291228814
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,16,204.34081898380063
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,16,118.69073723093989
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,16,173.35564330137407
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,16,122.17605758892145
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,16,210.92042873946818
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,32,45.62241290952341
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,32,81.83311968558068
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,32,107.11475095290714
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,32,149.74758744602377
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,32,127.38959901458614
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,32,168.3153037684009
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,32,147.96378106220897
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,32,223.62124181975017
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,32,150.43918832560354
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,32,205.15578486283607
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,32,168.40296517343032
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,32,260.11931785406966
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,32,176.9479474851217
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,32,246.65467207442762
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,32,187.40839957444166
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,32,280.4417179343124
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,64,48.27852326964525
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,64,90.4757679478587
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,64,124.15475326925085
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,64,163.59391115391924
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,64,170.56029292478476
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,64,202.51092813687515
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,64,219.70744268640917
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,64,250.3582331779869
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,64,199.5789349763913
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,64,247.7958746385
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,64,222.0275077152919
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,64,292.9147094735962
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,64,220.37398045074383
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,64,284.9392138624122
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,64,230.77416602391946
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,64,328.09555460360986
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,128,49.8180386601905
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,128,95.10316460862269
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,128,132.98880232406688
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,128,175.62290543522633
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,128,186.94653991167243
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,128,217.44361650791538
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,128,244.82218932059448
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,128,275.6926776263585
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,128,269.064653268698
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,128,290.69812067198035
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,128,307.53564999672943
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,128,334.10164276118263
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,128,322.9208163185524
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,128,340.3081991493543
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,128,284.01039083524006
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,128,364.21276654184817
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,256,50.06778200744511
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,256,97.23574337281042
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,256,134.85288406601083
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,256,179.89244043441292
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,256,190.55498245214005
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,256,225.2964978511278
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,256,246.73970769907783
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,256,283.8686984057358
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,256,278.91491473250454
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,256,301.27322313993517
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,256,327.3036645230599
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,256,347.04175716297095
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,256,341.84055037925947
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,256,358.0908405847807
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,256,378.3488454338433
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,256,396.8817581319882
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,512,49.761406327164686
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,512,96.4006223525269
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,512,140.4208192275211
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,512,182.1391973878068
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,512,195.39159065480587
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,512,231.0593656508336
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,512,256.85063454510527
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,512,288.8958586183524
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,512,283.78174319473567
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,512,307.93747356211895
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,512,332.474496566662
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,512,351.71693094259996
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,512,347.15340807313197
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,512,362.822389080282
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,512,385.34059433378815
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,512,404.22979420610704
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,1024,38.132916106425256
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,1024,72.5205438509994
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,1024,102.58057891005735
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,1024,131.17801800742038
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,1024,148.1587853159619
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,1024,171.7812167389157
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,1024,195.0945371517569
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,1024,214.7700690695836
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,1024,220.06036967943928
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,1024,235.89635289607605
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,1024,254.031703421541
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,1024,268.669221799124
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,1024,264.6214058341682
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,1024,276.74334648084994
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,1024,285.05609362881614
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,1024,298.95256762517806
gpt2_manual_script,interleave,numactl,torch,default,1,1,1,1,7.556235869577114
gpt2_manual_script,interleave,numactl,torch,default,1,1,2,1,12.398418520618877
gpt2_manual_script,interleave,numactl,torch,default,1,1,3,1,15.320480375127639
gpt2_manual_script,interleave,numactl,torch,default,1,1,4,1,20.17883395816505
