benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,5,198.62707005813718,207.31600426137447,237.22183296922594,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,5,120.12502097059041,127.18420866294764,143.39034899603575,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,5,120.85079704411328,122.90878889616579,136.57805498223752,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,5,68.74489493202418,71.66455714148469,78.58122105244547,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,5,105.00837699510157,107.7759183535818,115.43978995177895,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,5,53.35033196024597,58.403443350689486,66.8097339803353,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,5,92.72305795457214,97.11155740427785,105.9925080044195,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,5,42.924821958877146,46.887267041020095,56.04189296718687,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,5,95.89922905433923,98.4156975406222,105.6367950513959,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,5,40.56893696542829,42.766423196299,48.8436819287017,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,5,96.45199903752655,98.19593268330209,103.59084303490818,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,5,37.85984904970974,40.08557890658267,47.521383967250586,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,5,94.69750197604299,97.11971156531945,104.33720704168081,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,5,36.12787602469325,39.248398339841515,49.42641407251358,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,5,95.93937895260751,100.56308359489776,108.64518396556377,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,5,33.93350902479142,37.73157165502198,47.13252803776413,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,6,229.33664999436587,236.80184485390782,274.9667940661311,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,6,130.33721898682415,140.91387995053083,157.2608300484717,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,6,127.55569396540523,131.9021600985434,146.31770097184926,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,6,73.28791299369186,75.7306430884637,89.25401698797941,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,6,108.09169302228838,109.9161380820442,120.35260605625808,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,6,57.56134202238172,58.88957296614535,66.8752200435847,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,6,99.31141894776374,100.63909551710822,109.03398890513927,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,6,46.44215607549995,47.952936864458025,55.82558398600668,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,6,96.69900895096362,101.97192117571831,113.10934193897992,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,6,43.563131941482425,49.04984887223691,58.36042598821223,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,6,98.32133003510535,101.49799253209494,113.84411505423486,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,6,40.61190993525088,44.80170768452808,55.76382193248719,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,6,102.45881497394294,103.54083795216866,110.05236802157015,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,6,39.15210603736341,40.477246722439304,50.162676023319364,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,6,98.1979341013357,98.88245810405351,105.83911603316665,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,6,36.377739044837654,42.52880187355913,52.07261291798204,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,7,254.75755997467786,261.96923475479707,296.7000249773264,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,7,143.62891810014844,157.66386480769143,177.32557898852974,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,7,135.38630295079201,138.6147582938429,151.45470795687288,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,7,79.5945399440825,84.43149056867696,99.67919404152781,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,7,111.3389179809019,114.52476617065258,124.61512407753617,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,7,61.62884796503931,67.28448481997475,80.7020899374038,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,7,104.88573496695608,106.78877863916568,115.83124799653888,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,7,49.49374101124704,52.50361823593266,61.47609406616539,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,7,97.31428301893175,99.15695477160625,106.42017307691276,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,7,46.84178892057389,48.742263107560575,55.9114859206602,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,7,103.78100397065282,108.21468071546406,121.1020479677245,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,7,43.23818790726364,48.14615842769854,62.23561998922378,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,7,103.07502001523972,107.84287924529053,119.58127794787288,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,7,41.58450197428465,47.00602927012369,60.238689999096096,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,7,104.61976600345224,110.00048011890613,120.90034189168364,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,7,38.572532939724624,45.23570132791065,57.49829299747944,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,8,286.056510056369,291.48560413741507,330.03471803385764,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,8,163.846893934533,165.52105694194324,188.22216405533254,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,8,156.56516596209258,158.56357559096068,181.21609499212354,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,8,88.18814600817859,89.41403477452695,102.20702202059329,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,8,119.8104660725221,121.54179383767769,137.84566905815154,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,8,65.21321297623217,70.66303732106462,85.08161490317434,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,8,105.90786999091506,107.80596883734688,121.57071090769023,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,8,54.360684007406235,55.361157588195056,64.51208610087633,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,8,105.67696706857532,106.9090915529523,118.20320202969015,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,8,51.29409907385707,51.90370679250918,61.3842960447073,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,8,101.49013297632337,103.53583357180469,114.74432807881385,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,8,47.451876918785274,48.090168924536556,56.115114013664424,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,8,107.76158096268773,108.1750141934026,117.26078391075134,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,8,46.11094400752336,46.92441099090502,55.77272200025618,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,8,108.6410729913041,110.1889186783228,122.6393620017916,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,8,42.78091201558709,44.40969531890005,57.290607946924865,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,9,321.56771200243384,328.4889648272656,392.3389910487458,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,9,161.18208307307214,165.49321886966936,198.8125059287995,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,9,159.36028806027025,162.90366517263465,179.65300101786852,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,9,90.15513502527028,93.45122264814563,106.778887915425,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,9,119.51721808873117,121.94572214502841,133.16009694244713,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,9,80.22909902501851,82.91488607414067,93.42179098166525,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,9,109.18372601736337,111.7513454996515,123.84306895546615,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,9,60.82938308827579,64.30831316392869,77.11843505967408,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,9,108.26366499532014,110.87011959752999,119.26582909654826,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,9,67.5136320060119,69.65840541757643,82.16015005018562,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,9,104.86023698467761,106.65571908815764,114.67990698292851,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,9,54.42550091538578,56.757166450843215,68.7387139769271,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,9,103.76988397911191,105.8332284365315,113.42074803542346,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,9,66.04435609187931,68.01068709464744,76.23232807964087,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,9,106.92010703496635,108.51744625833817,116.76810297649354,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,9,53.73760196380317,55.837801687885076,64.24737605266273,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,10,333.18623004015535,343.4841926395893,389.95049393270165,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,10,170.37417902611196,176.9551948364824,210.3994080098346,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,10,164.40834407694638,170.19793167361058,194.8601440526545,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,10,95.32008599489927,99.07407292630523,120.23284006863832,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,10,125.33403490670025,130.9526471036952,144.55041801556945,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,10,83.24403001461178,86.8686673999764,101.9762319047004,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,10,109.76931604091078,111.8665385839995,122.42613499984145,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,10,64.84933698084205,68.5069933719933,79.84591601416469,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,10,106.97050101589411,110.95672275871038,121.79324601311237,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,10,71.07780396472663,73.50555722950958,83.7728240294382,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,10,105.48849997576326,107.95924535021186,116.58711300697178,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,10,55.94998400192708,59.49170531122945,71.41494995448738,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,10,103.85650396347046,106.6586725693196,118.55941894464195,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,10,66.32412201724946,68.51838543196209,77.81637203879654,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,10,104.23989198170602,106.64390716934577,117.5805589882657,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,10,55.69484899751842,58.62221148563549,71.63059990853071,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,11,361.57263594213873,375.3929608303588,435.7391609810293,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,11,181.82840605732054,189.98973734444007,215.6427539885044,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,11,170.16763193532825,175.14431764371693,198.7878680229187,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,11,99.61937402840704,103.0235375429038,119.46331802755594,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,11,128.41331004165113,133.18423369666561,145.12540795840323,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,11,87.66074199229479,91.52392154908739,106.16341198328882,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,11,116.45260499790311,121.3526340876706,132.56690301932395,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,11,66.34427490644157,75.33126196707599,91.26937703695148,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,11,114.11699093878269,114.8525571625214,126.30638701375574,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,11,73.3735169051215,77.85213841241784,89.06438504345715,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,11,111.72158096451312,116.57845446607098,127.54912697710097,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,11,57.65675101429224,62.453946879832074,74.1259710630402,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,11,111.0679799458012,114.19058016734198,125.37369201891124,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,11,70.40002406574786,74.5407196530141,85.87022498250008,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,11,107.3762079467997,111.86343279783614,121.23040296137333,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,11,58.561346028000116,62.58947378490121,72.87384802475572,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,12,386.2741478951648,396.24550227075815,451.3171879807487,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,12,190.78980991616845,197.6763243181631,227.7863110648468,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,12,179.24170999322087,181.5044508338906,205.63580794259906,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,12,104.3803250649944,107.58220931864344,125.81538106314838,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,12,135.27048705145717,137.95478434534743,152.98779599834234,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,12,90.7643650425598,93.35541680222377,107.81333805061877,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,12,120.09037693496794,122.3945619224105,136.41694304533303,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,12,69.84831998124719,72.34593796078116,83.9234379818663,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,12,115.33870198763907,118.38285759440623,131.64647994562984,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,12,76.63742604199797,78.46488097682595,89.52494605910033,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,12,108.86288189794868,111.7139772081282,124.99453907366842,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,12,59.79722796473652,62.34581151162274,72.46664899867028,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,12,113.37279691360891,115.69617102155462,125.09445997420698,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,12,72.73953303229064,75.51309106289409,85.95808607060462,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,12,107.93518205173314,110.30990690225735,120.5368140945211,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,12,60.726981959305704,63.12828158843331,74.707419029437,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,13,411.9100720854476,421.21248079813085,487.2034910367802,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,13,206.8035079864785,210.28530729585327,247.03175597824156,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,13,186.4627649774775,191.5152564586606,216.32828598376364,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,13,112.22822696436197,115.87822622153908,134.2795710079372,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,13,148.28148891683668,150.17635142547078,166.90489300526679,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,13,95.79645690973848,98.36028959136456,112.82766098156571,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,13,120.83416106179357,123.72973522520624,135.85957791656256,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,13,72.88252608850598,75.56479779770598,91.77563397679478,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,13,115.3301449958235,118.3299638517201,128.68809700012207,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,13,78.66684498731047,81.1835085740313,92.86777104716748,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,13,114.30494510568678,115.70917262579314,127.98628804739565,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,13,62.52800009679049,65.4308206634596,75.7659759838134,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,13,118.02392790559679,120.9088294627145,135.5966089759022,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,13,73.30519601237029,75.16037812456489,87.03694492578506,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,13,114.71969296690077,116.85869751963764,127.6002760278061,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,13,62.16367590241134,65.15881480881944,78.69183295406401,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,14,444.2349229939282,453.8919987354893,522.7321769343689,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,14,213.6386709753424,232.69217348773964,270.01434203702956,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,14,196.34279003366828,206.1753425200004,233.4812890039757,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,14,116.42514006234705,123.38242340367287,145.54950303863734,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,14,158.24660006910563,163.57636748813093,183.3110679872334,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,14,99.93926202878356,106.99978596181609,123.40836995281279,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,14,125.27119694277644,129.9299221741967,145.16592596191913,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,14,75.31827199272811,88.90499215805903,106.30304296500981,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,14,120.78808108344674,128.07503975112922,140.37091797217727,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,14,82.84679695498198,88.02834559581243,102.64020401518792,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,14,115.44548301026225,120.33175876247697,135.14699100051075,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,14,64.77819301653653,70.71070132777095,83.65313697140664,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,14,115.41062302421778,120.89331060415134,131.8598249927163,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,14,75.88795002084225,82.58221734431572,94.07019300851971,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,14,116.03508901316673,122.572335684672,134.06135409604758,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,14,64.50884894002229,69.93471859255806,84.18357803020626,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,15,472.3307020030916,481.542493441375,554.6668260358274,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,15,227.1643279818818,230.99478252464905,273.1475030304864,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,15,209.78617388755083,216.17684393306263,243.55832196306437,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,15,123.11563303228468,125.72669065441005,148.24853697791696,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,15,161.47848207037896,164.88548143650405,184.17169502936304,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,15,106.34242999367416,108.83857979089953,126.53298897203058,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,15,128.7332340143621,132.85194753669202,146.42872696276754,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,15,78.76198797021061,88.33265110268258,110.3744360152632,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,15,123.63000900950283,126.91681940341368,139.80655604973435,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,15,85.11239301878959,87.51704467460513,101.12178791314363,0.0
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,15,122.3040500190109,125.58646102435885,139.3796909833327,0.0
