benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,throughput
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,7,64.90924620139617
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,7,148.91706678251788
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,7,63.63608588283687
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,7,154.74503090506892
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,8,27.445609273480827
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,8,48.33221916173488
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,8,50.4529490469945
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,8,89.47141262748507
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,8,65.82098015341302
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,8,113.21336165683333
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,8,74.20739395302002
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,8,144.50564887945697
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,8,74.82993152212488
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,8,154.1315735305936
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,8,77.26793443404114
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,8,166.3541671594803
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,8,73.95423111012548
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,8,170.48695617192885
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,8,72.60258196520283
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,8,180.14084407814727
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,9,27.398180650399045
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,9,54.3828929153149
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,9,55.24737574481451
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,9,96.30692616923818
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,9,73.80332693668763
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,9,108.54504451652262
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,9,80.53594307755397
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,9,139.95080196020768
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,9,81.17606468425335
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,9,129.2019239609107
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,9,84.3836605945241
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,9,158.57028394458004
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,9,85.03945436567048
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,9,132.33214343909071
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,9,82.93597306533064
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,9,161.18113048767637
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,10,29.11342127028474
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,10,56.511480260529346
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,10,58.755120592047206
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,10,100.93458060857506
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,10,76.36348116034243
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,10,115.11630486923661
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,10,89.39223584263401
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,10,145.97049889052863
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,10,90.12522856993786
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,10,136.04413566686623
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,10,92.62754632603011
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,10,168.09065982703365
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,10,93.75702658872676
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,10,145.9462294237782
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,10,93.77000773349805
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,10,170.58380682977736
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,11,29.30262724071412
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,11,57.8978641359857
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,11,62.80534902865922
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,11,106.7717170497964
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,11,82.59235868003042
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,11,120.1871577814804
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,11,90.64492157667634
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,11,146.02171412988702
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,11,95.77496811354855
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,11,141.29348562948965
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,11,94.35705808916383
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,11,176.1297812156716
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,11,96.33018751529168
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,11,147.57034881343822
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,11,98.33418951016476
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,11,175.7484020045171
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,12,30.28425542052031
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,12,60.70529711330435
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,12,66.11408119673149
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,12,111.54260612419364
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,12,86.98502235312075
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,12,128.54101466251666
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,12,98.04357163847811
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,12,165.86971346622417
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,12,101.36602751315084
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,12,152.9346613492489
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,12,107.41717643481134
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,12,192.47483847031032
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,12,103.71994072097992
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,12,158.9128432049659
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,12,108.78442686596479
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,12,190.08912801134605
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,13,30.863283004736854
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,13,61.82077182268432
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,13,67.87970963977017
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,13,112.18673623072426
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,13,86.56489438319863
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,13,132.16715865730148
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,13,105.06771049285845
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,13,172.03777921569002
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,13,109.86228320233722
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,13,160.13104420271873
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,13,112.35064347095783
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,13,198.68312621149747
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,13,107.51902948501294
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,13,172.96347256868273
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,13,111.24546376032816
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,13,199.51253008733994
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,14,30.844341911738915
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,14,60.16532395636267
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,14,67.90336724500362
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,14,113.46834997879645
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,14,85.58693541728049
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,14,130.8413832247855
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,14,107.75039163981211
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,14,157.47147218808828
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,14,109.31091668762542
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,14,159.03968097142098
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,14,116.34501268808528
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,14,197.9898337467293
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,14,115.80458778104845
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,14,169.5280224994303
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,14,114.21826892502251
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,14,200.1866924147426
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,15,31.149898927510048
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,15,64.93653162230785
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,15,69.3876352670068
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,15,119.30640917950426
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,15,90.97223035841617
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,15,137.81877739325495
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,15,112.90764101035997
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,15,169.81263227980332
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,15,118.18764503010028
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,15,171.39518428405705
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,15,119.43962651428315
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,15,212.4067726289437
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,15,125.37574493156951
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,15,186.36880845198
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,15,121.04152501456323
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,15,223.5621097027416
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,16,30.653693474833464
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,16,63.43595658737821
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,16,69.6516328729042
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,16,117.0805784177007
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,16,90.15711846714953
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,16,130.7601941094677
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,16,111.95138177991613
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,16,170.27980340505536
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,16,118.82907656426832
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,16,168.23838908933428
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,16,126.54842923045572
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,16,208.25828994759814
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,16,122.75638605013637
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,16,181.09953831532172
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,16,128.2521202530769
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,16,214.72082341886335
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,17,31.06129071165336
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,17,62.97230466691613
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,17,72.31623155898569
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,17,115.26685803646852
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,17,93.57787327667775
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,17,134.08282731180722
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,17,117.1311576802354
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,17,173.5225434494999
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,17,124.81220622670469
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,17,171.1490764041629
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,17,129.6662502789248
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,17,210.64722138504914
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,17,127.88984276551668
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,17,186.62096995997567
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,17,134.85382060490443
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,17,221.77008044467647
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,18,34.27309369001657
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,18,59.509115194247926
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,18,74.91664920291663
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,18,117.21775869202246
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,18,98.76640757070251
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,18,137.89858961295442
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,18,114.05159038163487
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,18,183.59978013735403
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,18,128.07176517742695
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,18,177.01235118377625
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,18,134.74765612644498
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,18,219.2839079003056
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,18,135.99782556766968
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,18,194.56283718001066
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,18,133.37065780872214
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,18,230.42016537448163
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,19,34.62638040619309
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,19,60.625937658539456
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,19,75.65655497530685
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,19,118.75058409419476
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,19,99.3122981472625
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,19,139.2172028847027
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,19,113.33708863774136
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,19,182.75226585574666
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,19,132.44440382721655
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,19,179.29970790522808
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,19,134.80085320010545
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,19,218.5830924128722
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,19,140.2140628140828
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,19,196.13005930654913
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,19,139.56252137066954
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,19,233.47617057635432
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,20,35.63767937538096
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,20,60.8200516334528
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,20,76.42458215984958
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,20,120.24730834800444
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,20,104.05570773468268
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,20,141.318447443112
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,20,119.36018993488612
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,20,186.20242690606884
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,20,137.29428948646222
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,20,185.75309513829433
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,20,145.76755834275605
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,20,226.86095981970533
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,20,144.75258414703657
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,20,202.54890453797677
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,20,146.72601540307974
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,20,233.19672342825947
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,21,35.31358218430805
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,21,61.832708981610125
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,21,78.66392646583411
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,21,121.55237370549145
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,21,103.52688390735725
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,21,143.99890481372574
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,21,121.4872612417173
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,21,189.4275917251894
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,21,139.0512430000561
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,21,187.16638348455805
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,21,146.05799561933665
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,21,232.5008644430949
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,21,145.7356256118724
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,21,208.36206355833093
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,21,153.7024737384909
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,21,244.87983434048542
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,22,35.29525839237463
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,22,62.72435639662004
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,22,81.12200599948272
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,22,122.47427090607411
gpt2_manual_script,sequential,numactl,torch,default,1,1,5,22,108.70151262983235
gpt2_manual_script,sequential,numactl,torch,default,1,1,6,22,147.98942695886316
gpt2_manual_script,sequential,numactl,torch,default,1,1,7,22,123.73724183786855
gpt2_manual_script,sequential,numactl,torch,default,1,1,8,22,194.07499895772855
gpt2_manual_script,sequential,numactl,torch,default,1,1,9,22,140.77472440489476
gpt2_manual_script,sequential,numactl,torch,default,1,1,10,22,192.2693186823148
gpt2_manual_script,sequential,numactl,torch,default,1,1,11,22,150.95672415916115
gpt2_manual_script,sequential,numactl,torch,default,1,1,12,22,235.17364994795022
gpt2_manual_script,sequential,numactl,torch,default,1,1,13,22,151.0590375630957
gpt2_manual_script,sequential,numactl,torch,default,1,1,14,22,209.40134234459472
gpt2_manual_script,sequential,numactl,torch,default,1,1,15,22,157.49871456590753
gpt2_manual_script,sequential,numactl,torch,default,1,1,16,22,246.83346172144851
gpt2_manual_script,sequential,numactl,torch,default,1,1,1,23,35.557204634238985
gpt2_manual_script,sequential,numactl,torch,default,1,1,2,23,63.411937293426206
gpt2_manual_script,sequential,numactl,torch,default,1,1,3,23,82.11663639686459
gpt2_manual_script,sequential,numactl,torch,default,1,1,4,23,123.56385693131179
