benchmark,topology,pinning,source,allocator,instance_id,interop_threads,intraop_threads,batch_size,latency(min),latency(avg),latency(max),flops
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,2,86.78726700009065,87.00422704002449,88.36942700008876,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,2,30.11592099983318,30.38172010000835,34.87080700006118,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,2,87.6107380004214,87.8348735300051,88.13764300020921,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,2,28.950344999884692,29.217507719968125,33.44323199962673,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,2,90.86292099982529,91.07531561004635,91.6344070001287,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,2,27.700388000084786,27.918993769990266,30.67499400003726,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,2,92.63923899970905,92.86812572996041,93.32603799975914,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,2,26.052639999761595,26.281426599998667,27.9170570001952,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,4,171.6267350002454,172.97677774000022,188.27609299978576,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,4,104.09924499981571,104.93929565003327,117.90109499997925,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,4,113.26807900013591,113.74052123000183,122.00131299960049,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,4,60.13490700024704,60.59895916001551,67.38069399989399,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,4,95.41980099993452,95.78696628997477,101.65796699993734,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,4,48.236035000172706,48.69852708000508,54.49857700023131,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,4,94.11764800006495,94.46315957000024,97.30660000013813,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,4,38.72761699994953,39.21383012995648,44.690799999898445,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,4,92.30641999965883,92.60994187999586,93.86710299986589,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,4,36.25660700026856,36.585844769992946,41.956691999985196,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,4,91.44945200023358,91.70284427997103,92.13037399968016,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,4,34.42708300008235,34.76772619998428,37.57046100008665,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,4,93.81650500017713,94.05060116000186,94.46574300000066,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,4,32.90127599984771,33.18148188003761,33.59162500009916,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,4,96.64437800029191,96.90487046999351,97.32307100011894,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,4,31.061464000231354,31.316297500034125,32.80631999996331,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,8,277.5721150001118,280.3580039099825,316.70636799981366,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,8,150.69147700023677,151.31393569997726,155.3399049998916,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,8,151.49453399999402,151.90390461998504,167.07366599985107,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,8,82.31916999966415,82.8060746099527,92.5180320000436,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,8,115.59892499963098,116.1207552300084,136.04769300036423,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,8,62.9905669998152,63.48178944998835,70.18582899991088,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,8,102.71376799983045,103.12222309004483,121.43635600023117,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,8,50.102608999623044,50.90613020998262,71.66225899982237,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,8,102.45214200040209,102.79842355007531,119.19566600045073,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,8,47.39617199993518,47.79013434999797,71.31306400060566,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,8,99.2900159999408,99.653688149956,105.51481299989973,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,8,43.91383299935114,44.48173105997739,67.17841499994393,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,8,104.79755599953933,105.12283274004403,110.07956699995702,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,8,42.92256299959263,43.22702833997937,51.98257600022771,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,8,106.33488599978591,106.7347961699852,117.59025399987877,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,8,39.17541400005575,39.34909009003604,40.87756700027967,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,16,476.73277400008374,479.8527289199319,527.862468999956,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,16,231.2190330003432,231.85543709998456,246.6697079998994,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,16,211.1293130001286,211.39467275999777,212.7122900001268,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,16,124.78670299969963,125.45253125003,156.26858199993876,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,16,164.39841499959584,164.73459113994068,165.171604000534,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,16,110.83952799981489,111.26855987001363,111.83155500020803,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,16,131.74152800002048,132.04479845997412,133.42933900003118,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,16,79.07036599954154,79.97477794996485,111.00308200002473,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,16,123.92053399980796,124.33644964994528,138.69902599981287,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,16,86.67503400010901,87.02741813998728,96.53128800073318,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,16,116.22440799965261,116.46932438002295,119.34071100040455,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,16,67.4294029995508,67.82351739992919,81.20788100040954,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,16,120.71101699984865,121.02771016999213,128.04420800057414,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,16,80.01012500062643,80.2895007800089,85.32356100022298,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,16,116.49686500004464,116.89963451995936,127.86705600046844,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,16,64.72625399965182,65.16201994998482,83.89190700017934,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,32,785.5355199999394,786.2521113100047,786.8070399999851,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,32,418.91270599990094,420.76342974997715,515.6565279994538,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,32,309.4817660003173,309.82148178003627,310.52361900037795,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,32,216.6870060000292,217.66914920995077,259.7842249997484,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,32,240.27860299975146,241.02204213998448,276.13580099932733,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,32,174.15910600084317,174.50976107005772,176.6151070005435,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,32,201.91092999993998,202.6453191800556,223.74074400067911,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,32,131.09652299954178,132.1574674999647,147.82598600049823,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,32,187.90929000078904,188.5178743099641,198.27764100045897,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,32,136.65330100047868,137.41615383998578,153.4435619996657,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,32,169.534422999277,170.16696958991815,185.5428770004437,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,32,106.82686300060595,107.62086545002603,120.88986599974305,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,32,157.88346500085026,158.093705889969,160.62313500060554,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,32,114.92547200032277,115.24874925004042,115.80965800021659,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,32,147.89156599999842,148.74304045006284,177.9143270005079,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,32,96.18372800014185,97.14489162997779,128.4136510003009,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,64,1490.4181640004026,1493.1530129600287,1632.8617389999636,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,64,770.9292959998493,774.0835934099232,853.7093629993251,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,64,541.3221720000365,542.4558741499368,600.6017500003509,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,64,404.70965699933004,405.78669322999303,455.3701889999502,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,64,350.7604280002852,351.82736708998164,394.7904380002001,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,64,294.45524899983866,295.2453630700438,333.03486600016186,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,64,274.5636480003668,275.5369353000151,309.96165000033216,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,64,229.8999750000803,233.7830957999904,274.9835749991689,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,64,287.9167510000116,290.35012418994484,337.13693099980446,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,64,225.8611569995992,227.02318065001236,272.8065510000306,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,64,254.5280600006663,255.44768979011678,305.21478099944943,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,64,186.32614499983902,187.8710572899672,231.67427800035512,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,64,255.45540799976152,257.0718933199623,313.3215889993153,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,64,194.7804889996405,195.8590795499913,251.95376400006353,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,64,242.41299599998456,243.2756415199492,285.86926000025414,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,64,162.449356000252,163.50385320000896,214.9981000002299,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,128,2908.3627509999133,2918.42696753999,3464.6667819997674,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,128,1492.510535999827,1498.2797569200466,1800.5933750000622,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,128,1020.2172350000183,1024.1502314800164,1243.400997000208,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,128,767.4239400002989,770.2902622600141,941.2153510002099,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,128,651.9892329997674,654.6860189800373,798.0653150007129,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,128,548.8543420005954,551.1950107700886,677.5715820003825,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,128,492.16314499972214,494.1927233000024,598.9875109999048,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,128,428.5808429995086,430.960439170085,526.5670299995691,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,128,427.2972139997364,429.3133799499901,523.2322780002505,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,128,392.9465020000862,394.4723729600355,477.37118900022324,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,128,364.33748600029503,366.4529090099859,446.28508599998895,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,128,338.8446179997118,340.3504345700185,420.38222500013944,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,128,352.8047999998307,355.92403948998253,443.57326199951785,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,128,327.60968300044624,329.13220084004024,406.1921880002046,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,128,388.45349100029125,392.9174442800104,467.79135999986465,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,128,297.8479659996083,299.09361052994427,377.03203199998825,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,256,5758.718510999643,5777.5285813199935,6920.108874000107,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,256,2928.145202000451,2936.0713364600088,3553.9726309998514,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,256,1959.465977999571,1965.2750463999837,2401.206814000034,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,256,1489.5589839998138,1493.5445322298074,1829.8106429992913,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,256,1263.5568700006843,1267.6647685602256,1530.9795359989948,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,256,1054.9800450007751,1059.0803455498826,1285.1494930000626,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,256,970.1578079984756,973.2103488100256,1162.982824998835,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,256,831.5184240000235,835.4904311599967,1005.6952310005727,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,256,817.4377579998691,819.5217404500727,975.3049339997233,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,256,754.0760329993645,755.9336129199255,898.7163239999063,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,256,683.0235359993821,685.1615857199249,821.1795520001033,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,256,650.930908999726,653.2115813900054,778.0164359992341,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,256,654.1139189994283,655.7519043800312,776.1669939991407,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,256,618.7830789986037,620.5098380100026,742.9251200010185,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,256,590.2568340006837,591.8931044699457,706.1120709986426,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,256,555.7280730008642,557.4997548399006,680.3046080003696,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,512,11436.528016000011,11471.461109050088,13873.994751000282,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,512,5810.764591000407,5831.155641559999,7124.297489001037,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,512,3846.558056999129,3859.1236490998745,4755.1522470002965,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,512,2933.6146320001717,2942.8864856100336,3612.5466310004413,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,512,2472.5169239991374,2480.910225000007,2987.723914000526,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,512,2063.1278370001382,2071.527072389981,2512.1791450001183,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,512,1870.0820749982086,1877.2121056699143,2241.1772639989067,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,512,1637.9983810002159,1645.248621140072,1977.0785839991731,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,512,1601.4843249995465,1606.2191606299348,1902.1699009990698,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,512,1474.7087560008367,1478.8618084199516,1743.73710799955,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,512,1355.214948000139,1359.499335530054,1616.6525570006343,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,512,1276.7211289992701,1281.1798223899495,1514.5317419992352,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,512,1313.0204110002524,1316.5746161200332,1539.1236320010648,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,512,1247.3194949998287,1250.900933939938,1467.2771869991266,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,512,1162.847548001082,1165.8270376999826,1379.6912329999031,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,512,1103.94584200003,1107.0909776899498,1311.9662159988366,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,1,1024,22903.40220500002,22962.315999260063,27715.60401500028,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,2,1024,11582.349185002386,11612.271912939905,14158.91775199998,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,3,1024,7639.35395000226,7659.6801627499735,9438.079727999138,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,4,1024,5825.364569998783,5841.9578473399815,7181.110980000085,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,5,1024,4883.541974999389,4896.118484909966,5879.056442998262,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,6,1024,4080.7964300001913,4092.084107020055,4972.659169998224,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,7,1024,3657.1027819991286,3667.250652880066,4372.148401998857,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,8,1024,3231.2467170013406,3242.16112693015,3889.8572379985126,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,9,1024,3142.360653000651,3150.2796541998396,3713.497198998084,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,10,1024,2908.7338149984134,2915.661729240055,3419.10296900096,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,11,1024,2646.8305679991317,2654.3386082901634,3121.6336990000855,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,12,1024,2495.6789709976874,2502.173356409694,2934.244246000162,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,13,1024,2534.9926100025186,2540.7005290200323,2955.8556060001138,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,14,1024,2417.5273820001166,2423.6010020899266,2808.360998002172,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,15,1024,2304.854541998793,2309.7667115000877,2695.7921540015377,0.0
gpt2_manual_script,sequential,numactl,torch,tcmalloc,1,1,16,1024,2181.7979699990246,2187.4884132598163,2573.392998001509,0.0
